seasonID,seasonYear,startDate,endDate,leagueName,leagueType,leagueCountry
1681,2022,2022-08-22,2023-01-18,Division 1,League,Saudi-Arabia
1682,2016,2016-07-08,2016-12-18,Division Profesional - Clausura,League,Paraguay
1683,2017,2017-07-21,2017-12-10,Division Profesional - Clausura,League,Paraguay
1684,2018,2018-07-17,2018-12-08,Division Profesional - Clausura,League,Paraguay
1685,2019,2019-07-12,2019-12-15,Division Profesional - Clausura,League,Paraguay
1686,2020,2020-10-16,2020-12-30,Division Profesional - Clausura,League,Paraguay
1687,2021,2021-07-16,2021-12-05,Division Profesional - Clausura,League,Paraguay
1688,2022,2022-07-15,2022-11-14,Division Profesional - Clausura,League,Paraguay
1689,2017,2017-08-27,2018-05-28,Second League,League,Macedonia
1690,2019,2019-08-24,2020-05-08,Second League,League,Macedonia
1691,2020,2020-08-22,2021-05-15,Second League,League,Macedonia
1692,2021,2021-08-25,2022-05-14,Second League,League,Macedonia
1693,2022,2022-08-13,2023-05-13,Second League,League,Macedonia
1694,2017,2017-01-04,2017-12-25,Friendlies,Cup,World
1695,2018,2018-01-27,2018-12-31,Friendlies,Cup,World
1696,2019,2019-01-28,2019-11-21,Friendlies,Cup,World
1697,2020,2020-01-08,2020-12-10,Friendlies,Cup,World
1698,2021,2021-01-09,2021-12-30,Friendlies,Cup,World
1699,2022,2022-01-01,2022-12-30,Friendlies,Cup,World
1700,2017,2016-08-19,2017-11-04,AFC Cup,Cup,World
1701,2018,2018-01-22,2018-10-27,AFC Cup,Cup,World
1702,2019,2019-02-05,2019-11-04,AFC Cup,Cup,World
1703,2020,2020-01-21,2020-11-04,AFC Cup,Cup,World
1704,2021,2021-04-07,2021-11-05,AFC Cup,Cup,World
1705,2022,2022-04-05,2022-10-22,AFC Cup,Cup,World
1706,2017,2017-08-11,2018-05-12,Premiership,League,Northern-Ireland
1707,2018,2018-08-04,2019-05-11,Premiership,League,Northern-Ireland
1708,2019,2019-08-09,2020-03-21,Premiership,League,Northern-Ireland
1709,2020,2020-10-16,2021-06-05,Premiership,League,Northern-Ireland
1710,2021,2021-08-27,2022-05-13,Premiership,League,Northern-Ireland
1711,2022,2022-08-13,2023-03-25,Premiership,League,Northern-Ireland
1712,2017,2017-09-16,2018-04-19,Division 1,League,Kuwait
1713,2019,2019-09-18,2020-09-04,Division 1,League,Kuwait
1714,2022,2022-08-28,2022-11-09,Division 1,League,Kuwait
1715,2017,2017-10-20,2018-05-16,Premier League,League,Syria
1716,2018,2018-09-21,2019-05-18,Premier League,League,Syria
1717,2019,2019-10-20,2020-07-18,Premier League,League,Syria
1718,2020,2020-10-21,2021-05-10,Premier League,League,Syria
1719,2021,2021-08-13,2022-05-07,Premier League,League,Syria
1720,2022,2022-09-02,2023-02-17,Premier League,League,Syria
1721,2017,2017-01-21,2017-05-07,Alagoano,Cup,Brazil
1722,2018,2018-01-21,2018-04-08,Alagoano,Cup,Brazil
1723,2019,2019-01-19,2019-04-21,Alagoano,Cup,Brazil
1724,2020,2020-01-22,2020-08-06,Alagoano,Cup,Brazil
1725,2021,2021-02-20,2021-05-26,Alagoano,Cup,Brazil
1726,2017,2017-07-15,2018-06-02,Druha Liga - Group B,League,Ukraine
1727,2018,2018-07-21,2019-05-25,Druha Liga - Group B,League,Ukraine
1728,2019,2019-07-27,2020-05-22,Druha Liga - Group B,League,Ukraine
1729,2020,2020-09-05,2021-06-11,Druha Liga - Group B,League,Ukraine
1730,2021,2021-07-25,2022-05-21,Druha Liga - Group B,League,Ukraine
1731,2017,2017-07-14,2017-11-26,League Cup,Cup,Scotland
1732,2018,2018-07-13,2018-12-02,League Cup,Cup,Scotland
1733,2019,2019-07-12,2019-12-08,League Cup,Cup,Scotland
1734,2020,2020-10-06,2021-02-28,League Cup,Cup,Scotland
1735,2021,2021-07-09,2021-12-19,League Cup,Cup,Scotland
1736,2022,2022-07-09,2023-01-14,League Cup,Cup,Scotland
1737,2017,2017-08-15,2018-06-13,Premier League,League,Libya
1738,2018,2018-11-22,2019-04-03,Premier League,League,Libya
1739,2021,2021-11-21,2022-07-30,Premier League,League,Libya
1740,2022,2022-10-19,2022-12-25,Premier League,League,Libya
1741,2018,2018-07-20,2019-05-19,Ekstraklasa,League,Poland
1742,2019,2019-07-19,2020-07-19,Ekstraklasa,League,Poland
1743,2020,2020-08-21,2021-05-16,Ekstraklasa,League,Poland
1744,2021,2021-07-23,2022-05-21,Ekstraklasa,League,Poland
1745,2022,2022-07-16,2023-05-27,Ekstraklasa,League,Poland
1746,2018,2018-09-06,2019-06-09,UEFA Nations League,Cup,World
1747,2020,2020-09-03,2022-03-28,UEFA Nations League,Cup,World
1748,2022,2022-06-01,2024-03-24,UEFA Nations League,Cup,World
1749,2018,2018-07-28,2019-06-02,Liga de Ascenso,League,Costa-Rica
1750,2019,2019-07-27,2020-06-23,Liga de Ascenso,League,Costa-Rica
1751,2022,2022-07-29,2023-04-09,Liga de Ascenso,League,Costa-Rica
1752,2018,2018-02-02,2018-12-02,Primera División,League,Chile
1753,2019,2019-02-15,2019-12-21,Primera División,League,Chile
1754,2020,2020-01-24,2021-02-17,Primera División,League,Chile
1755,2021,2021-03-27,2021-12-05,Primera División,League,Chile
1756,2022,2022-02-04,2022-11-06,Primera División,League,Chile
1757,2018,2018-02-02,2018-11-03,Primera B,League,Chile
1758,2019,2019-02-15,2020-01-23,Primera B,League,Chile
1759,2020,2020-02-22,2021-02-07,Primera B,League,Chile
1760,2021,2021-04-03,2021-12-10,Primera B,League,Chile
1761,2022,2022-02-13,2022-10-30,Primera B,League,Chile
1762,2018,2018-08-25,2019-05-05,1. Division,League,Cyprus
1763,2019,2019-08-23,2020-04-15,1. Division,League,Cyprus
1764,2020,2020-08-21,2021-05-29,1. Division,League,Cyprus
1765,2021,2021-08-20,2022-05-22,1. Division,League,Cyprus
1766,2022,2022-08-27,2023-03-04,1. Division,League,Cyprus
1767,2018,2018-09-14,2019-05-18,2. Division,League,Cyprus
1768,2019,2019-09-20,2020-05-16,2. Division,League,Cyprus
1769,2020,2020-09-11,2021-04-24,2. Division,League,Cyprus
1770,2021,2021-09-10,2022-05-08,2. Division,League,Cyprus
1771,2022,2022-09-10,2023-01-07,2. Division,League,Cyprus
1772,2019,2019-09-21,2020-05-09,3. Division,League,Cyprus
1773,2020,2020-09-19,2021-05-29,3. Division,League,Cyprus
1774,2021,2021-09-25,2022-04-17,3. Division,League,Cyprus
1775,2022,2022-10-01,2023-01-14,3. Division,League,Cyprus
1776,2018,2018-09-29,2019-03-17,Indian Super League,League,India
1777,2019,2019-10-20,2020-03-14,Indian Super League,League,India
1778,2020,2020-11-20,2021-03-13,Indian Super League,League,India
1779,2021,2021-11-19,2022-03-20,Indian Super League,League,India
1780,2022,2022-10-07,2023-02-26,Indian Super League,League,India
1781,2018,2018-10-26,2019-03-09,I-League,League,India
1782,2019,2019-11-30,2020-04-11,I-League,League,India
1783,2020,2021-01-09,2021-03-27,I-League,League,India
1784,2021,2021-12-26,2022-05-14,I-League,League,India
1785,2018,2018-07-20,2019-05-18,I Liga,League,Poland
1786,2019,2019-07-26,2020-07-31,I Liga,League,Poland
1787,2020,2020-08-28,2021-06-20,I Liga,League,Poland
1788,2021,2021-07-30,2022-05-29,I Liga,League,Poland
1789,2022,2022-07-16,2023-06-03,I Liga,League,Poland
1790,2018,2018-07-21,2019-05-24,Super Liga,League,Slovakia
1791,2019,2019-07-20,2020-07-17,Super Liga,League,Slovakia
1792,2020,2020-08-08,2021-05-28,Super Liga,League,Slovakia
1793,2021,2021-07-23,2022-05-29,Super Liga,League,Slovakia
1794,2022,2022-07-15,2023-03-04,Super Liga,League,Slovakia
1795,2018,2018-07-20,2019-06-01,Czech Liga,League,Czech-Republic
1796,2019,2019-07-12,2020-07-26,Czech Liga,League,Czech-Republic
1797,2020,2020-08-21,2021-05-29,Czech Liga,League,Czech-Republic
1798,2021,2021-07-24,2022-05-22,Czech Liga,League,Czech-Republic
1799,2022,2022-07-30,2023-04-29,Czech Liga,League,Czech-Republic
1800,2019,2019-08-11,2020-07-28,Second League,League,Montenegro
1801,2020,2020-08-23,2021-05-27,Second League,League,Montenegro
1802,2021,2021-08-15,2022-05-24,Second League,League,Montenegro
1803,2022,2022-08-14,2022-12-03,Second League,League,Montenegro
1804,2018,2018-07-15,2018-08-04,USL League Two,League,USA
1805,2018,2018-07-20,2019-05-25,1. SNL,League,Slovenia
1806,2019,2019-07-13,2020-07-30,1. SNL,League,Slovenia
1807,2020,2020-08-22,2021-06-02,1. SNL,League,Slovenia
1808,2021,2021-07-16,2022-05-29,1. SNL,League,Slovenia
1809,2022,2022-07-16,2023-05-20,1. SNL,League,Slovenia
1810,2018,2018-08-04,2019-05-26,2. SNL,League,Slovenia
1811,2019,2019-07-27,2020-05-16,2. SNL,League,Slovenia
1812,2020,2020-08-11,2021-05-22,2. SNL,League,Slovenia
1813,2021,2021-07-30,2022-05-21,2. SNL,League,Slovenia
1814,2022,2022-07-31,2023-05-20,2. SNL,League,Slovenia
1815,2018,2018-09-05,2019-05-25,Copa del Rey,Cup,Spain
1816,2019,2019-11-13,2020-05-01,Copa del Rey,Cup,Spain
1817,2020,2020-11-11,2021-04-17,Copa del Rey,Cup,Spain
1818,2021,2021-11-17,2022-04-23,Copa del Rey,Cup,Spain
1819,2022,2022-10-19,2022-11-13,Copa del Rey,Cup,Spain
1820,2018,2015-03-23,2017-10-11,World Cup - Qualification CONCACAF,Cup,World
1821,2018,2016-09-04,2017-11-11,World Cup - Qualification Europe,Cup,World
1822,2018,2015-08-31,2017-09-05,World Cup - Qualification Oceania,Cup,World
1823,2022,2022-03-13,2022-03-30,World Cup - Qualification Oceania,Cup,World
1824,2018,2015-10-08,2017-10-10,World Cup - Qualification South America,Cup,World
1825,2022,2020-10-08,2022-03-29,World Cup - Qualification South America,Cup,World
1826,2018,2015-10-07,2017-11-14,World Cup - Qualification Africa,Cup,World
1827,2022,2019-09-04,2022-03-29,World Cup - Qualification Africa,Cup,World
1828,2018,2015-03-12,2017-10-10,World Cup - Qualification Asia,Cup,World
1829,2022,2019-06-06,2022-06-07,World Cup - Qualification Asia,Cup,World
1830,2019,2019-08-09,2020-06-13,Landesliga - Burgenland,League,Austria
1831,2020,2020-08-21,2021-06-12,Landesliga - Burgenland,League,Austria
1832,2021,2021-07-30,2022-06-11,Landesliga - Burgenland,League,Austria
1833,2022,2022-07-29,2023-06-10,Landesliga - Burgenland,League,Austria
1834,2019,2019-07-26,2020-06-14,Landesliga - Karnten,League,Austria
1835,2020,2020-07-31,2021-06-13,Landesliga - Karnten,League,Austria
1836,2021,2021-07-23,2022-06-16,Landesliga - Karnten,League,Austria
1837,2022,2022-07-22,2023-06-11,Landesliga - Karnten,League,Austria
1838,2019,2019-08-09,2020-06-14,Landesliga - Niederosterreich,League,Austria
1839,2020,2020-08-21,2021-06-13,Landesliga - Niederosterreich,League,Austria
1840,2021,2021-08-13,2022-06-19,Landesliga - Niederosterreich,League,Austria
1841,2022,2022-08-13,2023-06-18,Landesliga - Niederosterreich,League,Austria
1842,2019,2019-08-09,2020-06-13,Landesliga - Oberosterreich,League,Austria
1843,2020,2020-08-14,2021-06-12,Landesliga - Oberosterreich,League,Austria
1844,2021,2021-08-06,2022-06-11,Landesliga - Oberosterreich,League,Austria
1845,2022,2022-08-04,2023-06-10,Landesliga - Oberosterreich,League,Austria
1846,2019,2019-08-02,2020-06-06,Landesliga - Salzburg,League,Austria
1847,2020,2020-08-14,2021-06-12,Landesliga - Salzburg,League,Austria
1848,2021,2021-08-06,2022-06-11,Landesliga - Salzburg,League,Austria
1849,2022,2022-08-06,2023-06-10,Landesliga - Salzburg,League,Austria
1850,2019,2019-08-09,2020-06-12,Landesliga - Steiermark,League,Austria
1851,2020,2020-08-28,2021-06-11,Landesliga - Steiermark,League,Austria
1852,2021,2021-07-30,2022-06-11,Landesliga - Steiermark,League,Austria
1853,2022,2022-07-29,2023-06-09,Landesliga - Steiermark,League,Austria
1854,2019,2019-08-09,2020-06-19,Landesliga - Tirol,League,Austria
1855,2020,2020-08-07,2021-06-12,Landesliga - Tirol,League,Austria
1856,2021,2021-07-23,2022-06-18,Landesliga - Tirol,League,Austria
1857,2022,2022-07-29,2023-06-17,Landesliga - Tirol,League,Austria
1858,2019,2019-07-26,2020-06-12,Landesliga - Vorarlbergliga,League,Austria
1859,2020,2020-08-07,2021-06-12,Landesliga - Vorarlbergliga,League,Austria
1860,2021,2021-07-16,2022-06-11,Landesliga - Vorarlbergliga,League,Austria
1861,2022,2022-07-22,2023-06-10,Landesliga - Vorarlbergliga,League,Austria
1862,2019,2019-08-16,2020-06-14,Landesliga - Wien,League,Austria
1863,2020,2020-08-21,2021-06-20,Landesliga - Wien,League,Austria
1864,2021,2021-08-20,2022-06-19,Landesliga - Wien,League,Austria
1865,2022,2022-08-13,2023-06-18,Landesliga - Wien,League,Austria
1866,2019,2019-08-31,2020-04-18,Third NL - Istok,League,Croatia
1867,2020,2020-08-29,2021-06-05,Third NL - Istok,League,Croatia
1868,2019,2019-08-31,2020-05-23,Third NL - Jug,League,Croatia
1869,2020,2020-08-29,2021-06-13,Third NL - Jug,League,Croatia
1870,2019,2019-08-24,2020-04-18,Third NL - Sjever,League,Croatia
1871,2020,2020-08-22,2021-06-12,Third NL - Sjever,League,Croatia
1872,2019,2019-08-24,2020-05-23,Third NL - Sredite,League,Croatia
1873,2020,2020-08-22,2021-06-12,Third NL - Sredite,League,Croatia
1874,2019,2019-08-24,2020-05-30,Third NL - Zapad,League,Croatia
1875,2020,2020-08-22,2021-06-12,Third NL - Zapad,League,Croatia
1876,2019,2019-08-17,2020-04-25,Non League Div One - Isthmian North,League,England
1877,2020,2020-09-19,2021-05-22,Non League Div One - Isthmian North,League,England
1878,2021,2021-08-14,2022-04-23,Non League Div One - Isthmian North,League,England
1879,2022,2022-08-13,2023-04-22,Non League Div One - Isthmian North,League,England
1880,2019,2019-08-17,2020-04-25,Non League Div One - Isthmian South Central,League,England
1881,2020,2020-09-19,2021-05-22,Non League Div One - Isthmian South Central,League,England
1882,2021,2021-08-14,2022-04-23,Non League Div One - Isthmian South Central,League,England
1883,2022,2022-08-13,2023-04-22,Non League Div One - Isthmian South Central,League,England
1884,2019,2019-08-17,2020-04-25,Non League Div One - Northern West,League,England
1885,2020,2020-09-19,2021-05-08,Non League Div One - Northern West,League,England
1886,2022,2022-08-13,2023-04-22,Non League Div One - Northern West,League,England
1887,2019,2019-08-17,2020-04-25,Non League Div One - Northern Midlands,League,England
1888,2020,2020-09-19,2021-05-08,Non League Div One - Northern Midlands,League,England
1889,2022,2022-08-13,2023-04-22,Non League Div One - Northern Midlands,League,England
1890,2019,2019-08-17,2020-04-25,Non League Div One - Southern South,League,England
1891,2020,2020-09-19,2021-05-08,Non League Div One - Southern South,League,England
1892,2021,2021-08-14,2022-04-23,Non League Div One - Southern South,League,England
1893,2022,2022-08-13,2023-04-22,Non League Div One - Southern South,League,England
1894,2019,2019-08-17,2020-04-25,Non League Div One - Isthmian South East,League,England
1895,2020,2020-09-19,2021-05-22,Non League Div One - Isthmian South East,League,England
1896,2021,2021-08-14,2022-04-23,Non League Div One - Isthmian South East,League,England
1897,2022,2022-08-13,2023-04-22,Non League Div One - Isthmian South East,League,England
1898,2019,2019-08-10,2020-04-25,Non League Premier - Isthmian,League,England
1899,2020,2020-09-19,2021-05-22,Non League Premier - Isthmian,League,England
1900,2021,2021-08-14,2022-04-23,Non League Premier - Isthmian,League,England
1901,2022,2022-08-13,2023-04-22,Non League Premier - Isthmian,League,England
1902,2019,2019-08-17,2020-04-25,Non League Premier - Northern,League,England
1903,2020,2020-09-19,2021-05-08,Non League Premier - Northern,League,England
1904,2021,2021-08-14,2022-04-23,Non League Premier - Northern,League,England
1905,2022,2022-08-13,2023-04-22,Non League Premier - Northern,League,England
1906,2019,2019-08-10,2020-04-25,Non League Premier - Southern South,League,England
1907,2020,2020-09-19,2021-05-08,Non League Premier - Southern South,League,England
1908,2021,2021-08-14,2022-04-23,Non League Premier - Southern South,League,England
1909,2022,2022-08-06,2023-04-22,Non League Premier - Southern South,League,England
1910,2019,2019-08-24,2020-05-23,Derde Divisie - Saturday,League,Netherlands
1911,2020,2020-09-05,2021-05-22,Derde Divisie - Saturday,League,Netherlands
1912,2021,2021-08-14,2022-05-28,Derde Divisie - Saturday,League,Netherlands
1913,2022,2022-08-20,2023-05-27,Derde Divisie - Saturday,League,Netherlands
1914,2019,2019-08-24,2020-05-24,Derde Divisie - Sunday,League,Netherlands
1915,2020,2020-09-06,2021-05-24,Derde Divisie - Sunday,League,Netherlands
1916,2021,2021-08-22,2022-05-29,Derde Divisie - Sunday,League,Netherlands
1917,2022,2022-08-21,2023-05-28,Derde Divisie - Sunday,League,Netherlands
1918,2019,2019-07-27,2020-07-31,II Liga - East,League,Poland
1919,2020,2020-08-28,2021-06-19,II Liga - East,League,Poland
1920,2021,2021-07-30,2022-05-29,II Liga - East,League,Poland
1921,2022,2022-07-16,2023-06-04,II Liga - East,League,Poland
1922,2019,2019-07-11,2020-11-07,Regionalliga - Bayern,League,Germany
1923,2021,2021-07-15,2022-05-21,Regionalliga - Bayern,League,Germany
1924,2022,2022-07-14,2023-05-27,Regionalliga - Bayern,League,Germany
1925,2019,2019-07-26,2020-05-17,Regionalliga - Nord,League,Germany
1926,2020,2020-09-04,2021-01-31,Regionalliga - Nord,League,Germany
1927,2021,2021-08-13,2022-02-20,Regionalliga - Nord,League,Germany
1928,2022,2022-07-30,2023-05-27,Regionalliga - Nord,League,Germany
1929,2019,2019-07-26,2020-05-16,Regionalliga - Nordost,League,Germany
1930,2020,2020-08-15,2021-06-13,Regionalliga - Nordost,League,Germany
1931,2021,2021-07-23,2022-05-15,Regionalliga - Nordost,League,Germany
1932,2022,2022-08-05,2023-05-28,Regionalliga - Nordost,League,Germany
1933,2019,2019-07-26,2020-05-16,Regionalliga - SudWest,League,Germany
1934,2020,2020-09-01,2021-06-12,Regionalliga - SudWest,League,Germany
1935,2021,2021-08-13,2022-05-14,Regionalliga - SudWest,League,Germany
1936,2022,2022-08-06,2023-05-27,Regionalliga - SudWest,League,Germany
1937,2019,2019-07-26,2020-05-16,Regionalliga - West,League,Germany
1938,2020,2020-09-04,2021-06-05,Regionalliga - West,League,Germany
1939,2021,2021-08-13,2022-05-14,Regionalliga - West,League,Germany
1940,2022,2022-07-22,2023-05-13,Regionalliga - West,League,Germany
1941,2019,2019-09-01,2020-05-03,Serie D - Girone A,League,Italy
1942,2021,2021-09-18,2022-05-15,Serie D - Girone A,League,Italy
1943,2022,2022-09-04,2023-05-07,Serie D - Girone A,League,Italy
1944,2019,2019-09-01,2020-05-03,Serie D - Girone B,League,Italy
1945,2021,2021-09-19,2022-05-15,Serie D - Girone B,League,Italy
1946,2022,2022-09-04,2023-05-07,Serie D - Girone B,League,Italy
1947,2019,2019-09-01,2020-05-03,Serie D - Girone C,League,Italy
1948,2021,2021-09-18,2022-05-15,Serie D - Girone C,League,Italy
1949,2022,2022-09-04,2023-05-07,Serie D - Girone C,League,Italy
1950,2019,2019-09-01,2020-05-03,Serie D - Girone D,League,Italy
1951,2021,2021-09-19,2022-05-15,Serie D - Girone D,League,Italy
1952,2022,2022-09-04,2023-05-07,Serie D - Girone D,League,Italy
1953,2019,2019-09-01,2020-05-03,Serie D - Girone E,League,Italy
1954,2021,2021-09-18,2022-05-15,Serie D - Girone E,League,Italy
1955,2022,2022-09-04,2023-05-07,Serie D - Girone E,League,Italy
1956,2019,2019-09-01,2020-05-03,Serie D - Girone F,League,Italy
1957,2021,2021-09-19,2022-05-15,Serie D - Girone F,League,Italy
1958,2022,2022-09-04,2023-05-07,Serie D - Girone F,League,Italy
1959,2019,2019-09-01,2020-05-03,Serie D - Girone G,League,Italy
1960,2021,2021-09-19,2022-05-15,Serie D - Girone G,League,Italy
1961,2022,2022-09-04,2023-05-07,Serie D - Girone G,League,Italy
1962,2019,2019-09-01,2020-05-03,Serie D - Girone H,League,Italy
1963,2021,2021-09-19,2022-05-15,Serie D - Girone H,League,Italy
1964,2022,2022-09-04,2023-05-07,Serie D - Girone H,League,Italy
1965,2019,2019-09-01,2020-05-03,Serie D - Girone I,League,Italy
1966,2021,2021-09-19,2022-05-15,Serie D - Girone I,League,Italy
1967,2022,2022-09-18,2023-05-07,Serie D - Girone I,League,Italy
1968,2019,2019-08-24,2020-05-16,Primera División RFEF - Group 1,League,Spain
1969,2020,2020-10-17,2021-05-23,Primera División RFEF - Group 1,League,Spain
1970,2019,2019-08-24,2020-05-16,Primera División RFEF - Group 2,League,Spain
1971,2020,2020-10-17,2021-05-23,Primera División RFEF - Group 2,League,Spain
1972,2019,2019-08-24,2020-05-16,Primera División RFEF - Group 3,League,Spain
1973,2020,2020-10-17,2021-05-23,Primera División RFEF - Group 3,League,Spain
1974,2019,2019-08-24,2020-05-16,Primera División RFEF - Group 4,League,Spain
1975,2020,2020-10-18,2021-05-23,Primera División RFEF - Group 4,League,Spain
1976,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 1,League,Spain
1977,2020,2020-10-18,2021-06-20,Tercera División RFEF - Group 1,League,Spain
1978,2019,2019-08-23,2020-05-16,Tercera División RFEF - Group 2,League,Spain
1979,2020,2020-10-17,2021-06-06,Tercera División RFEF - Group 2,League,Spain
1980,2019,2019-08-23,2020-05-16,Tercera División RFEF - Group 3,League,Spain
1981,2020,2020-10-17,2021-06-13,Tercera División RFEF - Group 3,League,Spain
1982,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 4,League,Spain
1983,2020,2020-10-17,2021-06-13,Tercera División RFEF - Group 4,League,Spain
1984,2019,2019-08-31,2020-05-16,Tercera División RFEF - Group 5,League,Spain
1985,2020,2020-10-17,2021-06-13,Tercera División RFEF - Group 5,League,Spain
1986,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 6,League,Spain
1987,2020,2020-10-17,2021-06-06,Tercera División RFEF - Group 6,League,Spain
1988,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 7,League,Spain
1989,2020,2020-10-18,2021-06-20,Tercera División RFEF - Group 7,League,Spain
1990,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 8,League,Spain
1991,2020,2020-10-17,2021-06-20,Tercera División RFEF - Group 8,League,Spain
1992,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 9,League,Spain
1993,2020,2020-10-17,2021-06-06,Tercera División RFEF - Group 9,League,Spain
1994,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 10,League,Spain
1995,2020,2020-10-18,2021-06-06,Tercera División RFEF - Group 10,League,Spain
1996,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 11,League,Spain
1997,2020,2020-10-17,2021-06-20,Tercera División RFEF - Group 11,League,Spain
1998,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 12,League,Spain
1999,2020,2020-10-16,2021-06-27,Tercera División RFEF - Group 12,League,Spain
2000,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 13,League,Spain
2001,2020,2020-10-18,2021-06-13,Tercera División RFEF - Group 13,League,Spain
2002,2019,2019-08-25,2020-05-16,Tercera División RFEF - Group 14,League,Spain
2003,2020,2020-10-18,2021-05-30,Tercera División RFEF - Group 14,League,Spain
2004,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 15,League,Spain
2005,2020,2020-10-17,2021-06-26,Tercera División RFEF - Group 15,League,Spain
2006,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 16,League,Spain
2007,2020,2020-10-17,2021-06-06,Tercera División RFEF - Group 16,League,Spain
2008,2019,2019-08-25,2020-05-17,Tercera División RFEF - Group 17,League,Spain
2009,2020,2020-10-18,2021-06-13,Tercera División RFEF - Group 17,League,Spain
2010,2019,2019-08-24,2020-05-16,Tercera División RFEF - Group 18,League,Spain
2011,2020,2020-10-17,2021-06-06,Tercera División RFEF - Group 18,League,Spain
2012,2019,2020-02-14,2020-02-14,CAF Super Cup,Cup,World
2013,2020,2020-12-10,2020-12-10,CAF Super Cup,Cup,World
2014,2021,2021-12-22,2021-12-22,CAF Super Cup,Cup,World
2015,2022,2022-08-05,2022-08-05,CAF Super Cup,Cup,World
2016,2020,2020-07-24,2021-05-25,Liga 1,League,Moldova
2017,2021,2021-07-30,2022-05-13,Liga 1,League,Moldova
2018,2019,2019-07-26,2020-08-01,Cup,Cup,Belgium
2019,2020,2020-08-23,2021-04-24,Cup,Cup,Belgium
2020,2021,2021-07-25,2022-04-18,Cup,Cup,Belgium
2021,2022,2022-07-24,2022-11-08,Cup,Cup,Belgium
2022,2019,2019-04-10,2019-09-14,Cup,Cup,Iceland
2023,2020,2020-04-09,2020-11-04,Cup,Cup,Iceland
2024,2021,2021-04-22,2021-10-16,Cup,Cup,Iceland
2025,2022,2022-04-08,2022-10-01,Cup,Cup,Iceland
2026,2019,2019-08-09,2019-11-03,FAI Cup,Cup,Ireland
2027,2020,2020-08-10,2020-12-06,FAI Cup,Cup,Ireland
2028,2021,2021-07-23,2021-11-28,FAI Cup,Cup,Ireland
2029,2022,2022-07-29,2022-11-13,FAI Cup,Cup,Ireland
2030,2019,2019-03-04,2019-09-14,League Cup,Cup,Ireland
2031,2020,2020-03-08,2020-03-23,League Cup,Cup,Ireland
2032,2019,2019-07-21,2019-09-24,Toto Cup Ligat Al,Cup,Israel
2033,2020,2020-08-08,2020-08-24,Toto Cup Ligat Al,Cup,Israel
2034,2021,2021-07-15,2021-09-21,Toto Cup Ligat Al,Cup,Israel
2035,2022,2022-07-14,2022-12-07,Toto Cup Ligat Al,Cup,Israel
2036,2019,2019-07-31,2020-09-22,Copa MX,Cup,Mexico
2037,2019,2019-08-16,2020-08-30,Schweizer Pokal,Cup,Switzerland
2038,2020,2020-08-29,2021-05-24,Schweizer Pokal,Cup,Switzerland
2039,2021,2021-08-13,2022-05-15,Schweizer Pokal,Cup,Switzerland
2040,2022,2022-08-19,2022-11-08,Schweizer Pokal,Cup,Switzerland
2041,2019,2019-05-15,2020-07-30,Svenska Cupen,Cup,Sweden
2042,2020,2020-07-30,2021-05-30,Svenska Cupen,Cup,Sweden
2043,2021,2021-06-09,2022-05-26,Svenska Cupen,Cup,Sweden
2044,2022,2022-06-15,2022-09-01,Svenska Cupen,Cup,Sweden
2045,2019,2019-08-14,2020-06-24,Cup,Cup,Slovenia
2046,2020,2020-09-02,2021-05-25,Cup,Cup,Slovenia
2047,2021,2021-09-15,2022-05-11,Cup,Cup,Slovenia
2048,2022,2022-08-13,2022-11-09,Cup,Cup,Slovenia
2049,2019,2019-08-06,2020-03-28,Challenge Cup,Cup,Scotland
2050,2021,2021-08-10,2022-04-03,Challenge Cup,Cup,Scotland
2051,2022,2022-08-09,2022-12-10,Challenge Cup,Cup,Scotland
2052,2019,2019-07-20,2020-07-25,Cup,Cup,Russia
2053,2020,2020-08-05,2021-05-12,Cup,Cup,Russia
2054,2021,2021-07-14,2022-05-29,Cup,Cup,Russia
2055,2022,2022-08-16,2022-11-18,Cup,Cup,Russia
2056,2019,2019-08-06,2020-07-24,Cup,Cup,Poland
2057,2020,2020-08-08,2021-05-02,Cup,Cup,Poland
2058,2021,2021-08-04,2022-05-02,Cup,Cup,Poland
2059,2022,2022-07-26,2022-11-08,Cup,Cup,Poland
2060,2019,2019-04-30,2019-12-08,NM Cupen,Cup,Norway
2061,2021,2021-07-24,2022-05-01,NM Cupen,Cup,Norway
2062,2022,2022-05-04,2023-03-11,NM Cupen,Cup,Norway
2063,2019,2019-02-22,2019-10-25,First Division,League,Ireland
2064,2020,2020-02-21,2020-11-15,First Division,League,Ireland
2065,2021,2021-03-26,2021-11-19,First Division,League,Ireland
